ZoneId,MetricName,MetricValue,Timestamp
1,moisture,0.7,2024-04-05 08:29:48.338927
1,temperature,5.76,2024-04-05 08:30:18.337282
1,moisture,0.91,2024-04-05 08:30:18.337282
1,temperature,-4.97,2024-04-05 08:30:48.336200
1,moisture,0.14,2024-04-05 08:30:48.336200
1,temperature,33.12,2024-04-05 08:31:18.340538
1,moisture,0.74,2024-04-05 08:31:18.340538
1,temperature,26.13,2024-04-05 08:31:48.337333
1,moisture,0.6,2024-04-05 08:31:48.337333
1,temperature,27.82,2024-04-05 08:32:18.342026
1,moisture,0.34,2024-04-05 08:32:18.342026
1,temperature,26.37,2024-04-05 08:32:48.339129
1,moisture,0.27,2024-04-05 08:32:48.339129
1,temperature,2.53,2024-04-05 08:33:18.346812
1,moisture,0.3,2024-04-05 08:33:18.346812
1,temperature,0.94,2024-04-05 08:33:48.349850
1,moisture,0.24,2024-04-05 08:33:48.349850
1,temperature,2.35,2024-04-05 08:34:18.352951
1,moisture,0.19,2024-04-05 08:34:18.352951
1,temperature,-8.24,2024-04-05 08:34:48.351007
1,moisture,0.71,2024-04-05 08:34:48.351007
1,temperature,-9.18,2024-04-05 08:35:18.356751
1,moisture,0.89,2024-04-05 08:35:18.356751
1,temperature,20.87,2024-04-05 08:35:48.361502
1,moisture,0.24,2024-04-05 08:35:48.361502
1,temperature,30.38,2024-04-05 08:36:18.361530
1,moisture,0.3,2024-04-05 08:36:18.361530
1,temperature,8.6,2024-04-05 08:36:48.354167
1,moisture,0.67,2024-04-05 08:36:48.354167
1,temperature,19.0,2024-04-05 08:37:18.351073
1,moisture,0.18,2024-04-05 08:37:18.351073
1,temperature,23.35,2024-04-05 08:37:48.354472
1,moisture,0.8,2024-04-05 08:37:48.354472
1,temperature,27.52,2024-04-05 08:38:18.351438
1,moisture,0.25,2024-04-05 08:38:18.351438
1,temperature,33.62,2024-04-05 08:38:48.353402
1,moisture,0.79,2024-04-05 08:38:48.353402
1,temperature,-0.92,2024-04-05 08:39:18.351582
1,moisture,0.05,2024-04-05 08:39:18.351582
1,temperature,22.52,2024-04-05 08:39:48.354846
1,moisture,0.16,2024-04-05 08:39:48.354846
1,temperature,2.57,2024-04-05 08:40:18.355617
1,moisture,0.99,2024-04-05 08:40:18.355617
1,temperature,23.07,2024-04-05 08:40:48.353925
1,moisture,0.73,2024-04-05 08:40:48.353925
1,temperature,-1.28,2024-04-05 08:41:18.355366
1,moisture,0.89,2024-04-05 08:41:18.355366
1,temperature,30.28,2024-04-05 08:41:48.355390
1,moisture,0.22,2024-04-05 08:41:48.355390
1,temperature,7.35,2024-04-05 08:42:18.355698
1,moisture,0.42,2024-04-05 08:42:18.355698
1,temperature,11.14,2024-04-05 08:42:48.349469
1,moisture,0.54,2024-04-05 08:42:48.349469
1,temperature,19.11,2024-04-05 08:43:18.352465
1,moisture,0.89,2024-04-05 08:43:18.352465
1,temperature,9.92,2024-04-05 08:43:48.351310
1,moisture,0.14,2024-04-05 08:43:48.351310
1,temperature,-2.09,2024-04-05 08:44:18.350097
1,moisture,0.33,2024-04-05 08:44:18.350097
1,temperature,12.5,2024-04-05 08:44:48.352213
1,moisture,0.69,2024-04-05 08:44:48.352213
1,temperature,20.64,2024-04-05 08:45:18.358314
1,moisture,0.6,2024-04-05 08:45:18.358314
1,temperature,14.85,2024-04-05 08:45:48.355990
1,moisture,0.63,2024-04-05 08:45:48.355990
1,temperature,34.74,2024-04-05 08:46:18.355122
1,moisture,0.14,2024-04-05 08:46:18.355122
1,temperature,5.54,2024-04-05 08:46:48.357327
1,moisture,0.14,2024-04-05 08:46:48.357327
1,temperature,33.87,2024-04-05 08:47:18.356609
1,moisture,0.11,2024-04-05 08:47:18.356609
1,temperature,0.41,2024-04-05 08:47:48.356151
1,moisture,0.01,2024-04-05 08:47:48.356151
1,temperature,-0.34,2024-04-05 08:48:18.355853
1,moisture,0.45,2024-04-05 08:48:18.355853
1,temperature,23.12,2024-04-05 08:48:48.357341
1,moisture,0.77,2024-04-05 08:48:48.357341
1,temperature,18.51,2024-04-05 08:49:18.353136
1,moisture,0.7,2024-04-05 08:49:18.353136
1,temperature,18.68,2024-04-05 08:49:48.350394
1,moisture,0.31,2024-04-05 08:49:48.350394
1,temperature,33.32,2024-04-05 08:50:18.350765
1,moisture,0.12,2024-04-05 08:50:18.350765
1,temperature,0.1,2024-04-05 08:50:48.354755
1,moisture,0.05,2024-04-05 08:50:48.354755
1,temperature,27.12,2024-04-05 08:51:18.357030
1,moisture,0.62,2024-04-05 08:51:18.357030
1,temperature,28.22,2024-04-05 08:51:48.354922
1,moisture,0.44,2024-04-05 08:51:48.354922
1,temperature,13.64,2024-04-05 08:52:18.354233
1,moisture,0.26,2024-04-05 08:52:18.354233
1,temperature,3.71,2024-04-05 08:52:48.352214
1,moisture,0.31,2024-04-05 08:52:48.352214
1,temperature,18.36,2024-04-05 08:53:18.355144
1,moisture,0.65,2024-04-05 08:53:18.355144
1,temperature,21.71,2024-04-05 08:53:48.351596
1,moisture,0.73,2024-04-05 08:53:48.351596
1,temperature,1.33,2024-04-05 08:54:18.354931
1,moisture,0.65,2024-04-05 08:54:18.354931
1,temperature,2.59,2024-04-05 08:54:48.350426
1,moisture,0.93,2024-04-05 08:54:48.350426
1,temperature,-6.1,2024-04-05 08:55:18.351477
1,moisture,0.29,2024-04-05 08:55:18.351477
1,temperature,28.34,2024-04-05 08:55:48.352168
1,moisture,0.7,2024-04-05 08:55:48.352168
1,temperature,7.22,2024-04-05 08:56:18.354536
1,moisture,0.75,2024-04-05 08:56:18.354536
1,temperature,19.18,2024-04-05 08:56:48.354772
1,moisture,0.4,2024-04-05 08:56:48.354772
1,temperature,-6.37,2024-04-05 08:57:18.357751
1,moisture,0.95,2024-04-05 08:57:18.357751
1,temperature,12.87,2024-04-05 08:57:48.354555
1,moisture,0.9,2024-04-05 08:57:48.354555
1,temperature,21.59,2024-04-05 08:58:18.356760
1,moisture,0.71,2024-04-05 08:58:18.356760
1,temperature,17.86,2024-04-05 08:58:48.353070
1,moisture,0.5,2024-04-05 08:58:48.353070
1,temperature,-4.99,2024-04-05 08:59:18.353964
1,moisture,0.38,2024-04-05 08:59:18.353964
1,temperature,26.09,2024-04-05 08:59:48.348853
1,moisture,0.05,2024-04-05 08:59:48.348853
1,temperature,24.33,2024-04-05 09:00:18.351304
1,moisture,0.34,2024-04-05 09:00:18.351304
1,temperature,22.96,2024-04-05 09:00:48.349775
1,moisture,0.04,2024-04-05 09:00:48.349775
1,temperature,27.84,2024-04-05 09:01:18.353566
1,moisture,0.59,2024-04-05 09:01:18.353566
1,temperature,15.41,2024-04-05 09:01:48.356720
1,moisture,0.41,2024-04-05 09:01:48.356720
1,temperature,4.22,2024-04-05 09:02:18.353423
1,moisture,0.38,2024-04-05 09:02:18.353423
1,temperature,15.33,2024-04-05 09:02:48.350703
1,moisture,0.0,2024-04-05 09:02:48.350703
1,temperature,-3.55,2024-04-05 09:03:18.350673
1,moisture,0.71,2024-04-05 09:03:18.350673
1,temperature,-5.52,2024-04-05 09:03:48.352403
1,moisture,0.86,2024-04-05 09:03:48.352403
1,temperature,24.48,2024-04-05 09:04:18.350237
1,moisture,0.22,2024-04-05 09:04:18.350237
1,temperature,22.91,2024-04-05 09:04:48.353269
1,moisture,0.64,2024-04-05 09:04:48.353269
1,temperature,20.59,2024-04-05 09:05:18.355592
1,moisture,0.88,2024-04-05 09:05:18.355592
1,temperature,1.21,2024-04-05 09:05:48.352375
1,moisture,0.15,2024-04-05 09:05:48.352375
1,temperature,15.01,2024-04-05 09:06:18.355915
1,moisture,0.13,2024-04-05 09:06:18.355915
1,temperature,16.22,2024-04-05 09:06:48.352721
1,moisture,0.2,2024-04-05 09:06:48.352721
1,temperature,18.11,2024-04-05 09:07:18.352657
1,moisture,0.09,2024-04-05 09:07:18.352657
1,temperature,-8.4,2024-04-05 09:07:48.355763
1,moisture,0.69,2024-04-05 09:07:48.355763
1,temperature,33.26,2024-04-05 09:08:18.355225
1,moisture,0.58,2024-04-05 09:08:18.355225
1,temperature,21.36,2024-04-05 09:08:48.352325
1,moisture,0.76,2024-04-05 09:08:48.352325
1,temperature,31.09,2024-04-05 09:09:18.353501
1,moisture,0.29,2024-04-05 09:09:18.353501
1,temperature,23.78,2024-04-05 09:09:48.355797
1,moisture,0.39,2024-04-05 09:09:48.355797
1,temperature,18.5,2024-04-05 09:10:18.352785
1,moisture,0.4,2024-04-05 09:10:18.352785
1,temperature,12.67,2024-04-05 09:10:48.354663
1,moisture,0.67,2024-04-05 09:10:48.354663
1,temperature,13.2,2024-04-05 09:11:18.350821
1,moisture,0.29,2024-04-05 09:11:18.350821
1,temperature,18.08,2024-04-05 09:11:48.352431
1,moisture,0.3,2024-04-05 09:11:48.352431
1,temperature,18.0,2024-04-05 09:12:18.354704
1,moisture,0.74,2024-04-05 09:12:18.354704
1,temperature,11.91,2024-04-05 09:12:48.354762
1,moisture,0.68,2024-04-05 09:12:48.354762
1,temperature,18.28,2024-04-05 09:13:18.357676
1,moisture,0.72,2024-04-05 09:13:18.357676
1,temperature,-9.55,2024-04-05 09:13:48.351400
1,moisture,0.57,2024-04-05 09:13:48.351400
1,temperature,2.27,2024-04-05 09:14:18.351248
1,moisture,0.25,2024-04-05 09:14:18.351248
1,temperature,4.11,2024-04-05 09:14:48.352989
1,moisture,0.93,2024-04-05 09:14:48.352989
1,temperature,22.35,2024-04-05 09:15:18.356987
1,moisture,0.45,2024-04-05 09:15:18.356987
1,temperature,34.44,2024-04-05 09:15:48.360204
1,moisture,0.78,2024-04-05 09:15:48.360204
1,temperature,29.68,2024-04-05 09:16:18.356059
1,moisture,0.08,2024-04-05 09:16:18.356059
1,temperature,19.59,2024-04-05 09:16:48.354076
1,moisture,0.96,2024-04-05 09:16:48.354076
1,temperature,-3.22,2024-04-05 09:17:18.357254
1,moisture,0.72,2024-04-05 09:17:18.357254
1,temperature,-3.74,2024-04-05 09:17:48.351398
1,moisture,0.04,2024-04-05 09:17:48.351398
1,temperature,3.28,2024-04-05 09:18:18.349777
1,moisture,0.06,2024-04-05 09:18:18.349777
1,temperature,11.5,2024-04-05 09:18:48.353044
1,moisture,0.18,2024-04-05 09:18:48.353044
1,temperature,-3.13,2024-04-05 09:19:18.353537
1,moisture,0.75,2024-04-05 09:19:18.353537
1,temperature,27.7,2024-04-05 09:19:48.356859
1,moisture,0.64,2024-04-05 09:19:48.356859
1,temperature,20.61,2024-04-05 09:20:18.352731
1,moisture,0.3,2024-04-05 09:20:18.352731
1,temperature,4.18,2024-04-05 09:20:48.350943
1,moisture,0.41,2024-04-05 09:20:48.350943
1,temperature,5.64,2024-04-05 09:21:18.353715
1,moisture,0.68,2024-04-05 09:21:18.353715
1,temperature,11.02,2024-04-05 09:21:48.356822
1,moisture,0.22,2024-04-05 09:21:48.356822
1,temperature,30.51,2024-04-05 09:22:18.352194
1,moisture,0.09,2024-04-05 09:22:18.352194
1,temperature,19.9,2024-04-05 09:22:48.355082
1,moisture,0.63,2024-04-05 09:22:48.355082
1,temperature,10.06,2024-04-05 09:23:18.359598
1,moisture,0.58,2024-04-05 09:23:18.359598
1,temperature,10.3,2024-04-05 09:23:48.349472
1,moisture,0.43,2024-04-05 09:23:48.349472
1,temperature,26.27,2024-04-05 09:24:18.353983
1,moisture,0.47,2024-04-05 09:24:18.353983
1,temperature,3.33,2024-04-05 09:24:48.352041
1,moisture,0.67,2024-04-05 09:24:48.352041
1,temperature,-9.35,2024-04-05 09:25:18.356411
1,moisture,0.13,2024-04-05 09:25:18.356411
1,temperature,-6.96,2024-04-05 09:25:48.358065
1,moisture,0.56,2024-04-05 09:25:48.358065
1,temperature,27.22,2024-04-05 09:26:18.358059
1,moisture,0.23,2024-04-05 09:26:18.358059
1,temperature,6.03,2024-04-05 09:26:48.353043
1,moisture,0.78,2024-04-05 09:26:48.353043
1,temperature,9.09,2024-04-05 09:27:18.355186
1,moisture,0.44,2024-04-05 09:27:18.355186
1,temperature,33.55,2024-04-05 09:27:48.351664
1,moisture,0.91,2024-04-05 09:27:48.351664
1,temperature,4.02,2024-04-05 09:28:18.354363
1,moisture,0.84,2024-04-05 09:28:18.354363
1,temperature,31.5,2024-04-05 09:28:48.352123
1,moisture,0.08,2024-04-05 09:28:48.352123
1,temperature,4.67,2024-04-05 09:29:18.354682
1,moisture,0.02,2024-04-05 09:29:18.354682
1,temperature,11.35,2024-04-05 09:29:48.354141
1,moisture,0.85,2024-04-05 09:29:48.354141
1,temperature,23.23,2024-04-05 09:30:18.356059
1,moisture,0.44,2024-04-05 09:30:18.356059
1,temperature,32.06,2024-04-05 09:30:48.353751
1,moisture,0.14,2024-04-05 09:30:48.353751
1,temperature,25.22,2024-04-05 09:31:18.352493
1,moisture,0.98,2024-04-05 09:31:18.352493
1,temperature,28.91,2024-04-05 09:31:48.355639
1,moisture,0.88,2024-04-05 09:31:48.355639
1,temperature,-5.22,2024-04-05 09:32:18.358534
1,moisture,0.14,2024-04-05 09:32:18.358534
1,temperature,17.22,2024-04-05 09:32:48.355081
1,moisture,0.25,2024-04-05 09:32:48.355081
1,temperature,18.23,2024-04-05 09:33:18.358124
1,moisture,0.53,2024-04-05 09:33:18.358124
1,temperature,2.24,2024-04-05 09:33:48.355826
1,moisture,0.22,2024-04-05 09:33:48.355826
1,temperature,-3.14,2024-04-05 09:34:18.351889
1,moisture,0.93,2024-04-05 09:34:18.351889
1,temperature,-6.38,2024-04-05 09:34:48.354959
1,moisture,0.87,2024-04-05 09:34:48.354959
1,temperature,24.46,2024-04-05 09:35:18.352239
1,moisture,0.86,2024-04-05 09:35:18.352239
1,temperature,13.97,2024-04-05 09:35:48.362040
1,moisture,0.29,2024-04-05 09:35:48.362040
1,temperature,20.81,2024-04-05 09:36:18.358252
1,moisture,0.42,2024-04-05 09:36:18.358252
1,temperature,26.44,2024-04-05 09:36:48.354249
1,moisture,0.96,2024-04-05 09:36:48.354249
1,temperature,26.11,2024-04-05 09:37:18.350008
1,moisture,0.6,2024-04-05 09:37:18.350008
1,temperature,28.22,2024-04-05 09:37:48.354059
1,moisture,0.38,2024-04-05 09:37:48.354059
1,temperature,26.62,2024-04-05 09:38:18.349640
1,moisture,0.95,2024-04-05 09:38:18.349640
1,temperature,7.24,2024-04-05 09:38:48.352735
1,moisture,0.6,2024-04-05 09:38:48.352735
1,temperature,30.67,2024-04-05 09:39:18.352684
1,moisture,0.64,2024-04-05 09:39:18.352684
1,temperature,-2.41,2024-04-05 09:39:48.348038
1,moisture,0.06,2024-04-05 09:39:48.348038
1,temperature,-9.31,2024-04-05 09:40:18.351371
1,moisture,0.38,2024-04-05 09:40:18.351371
1,temperature,27.8,2024-04-05 09:40:48.354644
1,moisture,0.71,2024-04-05 09:40:48.354644
1,temperature,-8.55,2024-04-05 09:41:18.351404
1,moisture,0.33,2024-04-05 09:41:18.351404
1,temperature,-4.09,2024-04-05 09:41:48.350555
1,moisture,0.94,2024-04-05 09:41:48.350555
1,temperature,17.53,2024-04-05 09:42:18.353369
1,moisture,0.21,2024-04-05 09:42:18.353369
1,temperature,25.22,2024-04-05 09:42:48.354607
1,moisture,0.2,2024-04-05 09:42:48.354607
1,temperature,-5.8,2024-04-05 09:43:18.357668
1,moisture,0.38,2024-04-05 09:43:18.357668
1,temperature,-7.03,2024-04-05 09:43:48.358732
1,moisture,0.63,2024-04-05 09:43:48.358732
1,temperature,11.52,2024-04-05 09:44:18.350468
1,moisture,0.17,2024-04-05 09:44:18.350468
1,temperature,23.28,2024-04-05 09:44:48.352922
1,moisture,0.19,2024-04-05 09:44:48.352922
1,temperature,32.76,2024-04-05 09:45:18.356070
1,moisture,0.69,2024-04-05 09:45:18.356070
1,temperature,10.24,2024-04-05 09:45:48.358112
1,moisture,0.03,2024-04-05 09:45:48.358112
1,temperature,3.75,2024-04-05 09:46:18.349136
1,moisture,0.76,2024-04-05 09:46:18.349136
1,temperature,-0.08,2024-04-05 09:46:48.350724
1,moisture,0.08,2024-04-05 09:46:48.350724
1,temperature,-8.67,2024-04-05 09:47:18.352776
1,moisture,0.09,2024-04-05 09:47:18.352776
1,temperature,31.95,2024-04-05 09:47:48.358222
1,moisture,0.09,2024-04-05 09:47:48.358222
1,temperature,27.57,2024-04-05 09:48:18.356998
1,moisture,0.51,2024-04-05 09:48:18.356998
1,temperature,-0.83,2024-04-05 09:48:48.350607
1,moisture,0.31,2024-04-05 09:48:48.350607
1,temperature,-0.12,2024-04-05 09:49:18.349672
1,moisture,0.52,2024-04-05 09:49:18.349672
1,temperature,29.22,2024-04-05 09:49:48.351977
1,moisture,0.62,2024-04-05 09:49:48.351977
1,temperature,-2.44,2024-04-05 09:50:18.352334
1,moisture,0.75,2024-04-05 09:50:18.352334
1,temperature,13.03,2024-04-05 09:50:48.354420
1,moisture,0.24,2024-04-05 09:50:48.354420
1,temperature,23.31,2024-04-05 09:51:18.353948
1,moisture,0.56,2024-04-05 09:51:18.353948
1,temperature,-1.76,2024-04-05 09:51:48.350561
1,moisture,0.62,2024-04-05 09:51:48.350561
1,temperature,12.68,2024-04-05 09:52:18.353762
1,moisture,0.52,2024-04-05 09:52:18.353762
1,temperature,1.61,2024-04-05 09:52:48.355730
1,moisture,0.29,2024-04-05 09:52:48.355730
1,temperature,-0.71,2024-04-05 09:53:18.358767
1,moisture,0.29,2024-04-05 09:53:18.358767
1,temperature,-1.43,2024-04-05 09:53:48.360412
1,moisture,0.73,2024-04-05 09:53:48.360412
1,temperature,-4.04,2024-04-05 09:54:18.351884
1,moisture,0.39,2024-04-05 09:54:18.351884
1,temperature,0.47,2024-04-05 09:54:48.354917
1,moisture,0.12,2024-04-05 09:54:48.354917
1,temperature,18.27,2024-04-05 09:55:18.357468
1,moisture,0.31,2024-04-05 09:55:18.357468
1,temperature,28.49,2024-04-05 09:55:48.351985
1,moisture,0.89,2024-04-05 09:55:48.351985
1,temperature,21.62,2024-04-05 09:56:18.348126
1,moisture,0.7,2024-04-05 09:56:18.348126
1,temperature,24.37,2024-04-05 09:56:48.349663
1,moisture,0.2,2024-04-05 09:56:48.349663
1,temperature,0.9,2024-04-05 09:57:18.353945
1,moisture,0.85,2024-04-05 09:57:18.353945
1,temperature,0.64,2024-04-05 09:57:48.351054
1,moisture,0.73,2024-04-05 09:57:48.351054
1,temperature,-4.6,2024-04-05 09:58:18.353500
1,moisture,0.13,2024-04-05 09:58:18.353500
1,temperature,19.55,2024-04-05 09:58:48.355395
1,moisture,0.15,2024-04-05 09:58:48.355395
1,temperature,11.5,2024-04-05 09:59:18.349846
1,moisture,0.54,2024-04-05 09:59:18.349846
1,temperature,33.22,2024-04-05 09:59:48.352418
1,moisture,0.28,2024-04-05 09:59:48.352418
1,temperature,34.3,2024-04-05 10:00:18.352311
1,moisture,0.7,2024-04-05 10:00:18.352311
1,temperature,28.59,2024-04-05 10:00:48.348588
1,moisture,0.21,2024-04-05 10:00:48.348588
1,temperature,-9.72,2024-04-05 10:01:18.352966
1,moisture,0.67,2024-04-05 10:01:18.352966
1,temperature,31.6,2024-04-05 10:01:48.350219
1,moisture,0.61,2024-04-05 10:01:48.350219
1,temperature,6.95,2024-04-05 10:02:18.354437
1,moisture,0.08,2024-04-05 10:02:18.354437
1,temperature,11.57,2024-04-05 10:02:48.356392
1,moisture,0.55,2024-04-05 10:02:48.356392
1,temperature,8.33,2024-04-05 10:03:18.352862
1,moisture,0.54,2024-04-05 10:03:18.352862
1,temperature,16.8,2024-04-05 10:03:48.357282
1,moisture,0.73,2024-04-05 10:03:48.357282
1,temperature,-6.76,2024-04-05 10:04:18.362914
1,moisture,0.3,2024-04-05 10:04:18.362914
1,temperature,9.95,2024-04-05 10:04:48.365445
1,moisture,0.02,2024-04-05 10:04:48.365445
1,temperature,33.16,2024-04-05 10:05:18.374817
1,moisture,0.37,2024-04-05 10:05:18.374817
1,temperature,31.55,2024-04-05 10:05:48.371264
1,moisture,0.8,2024-04-05 10:05:48.371264
1,temperature,26.86,2024-04-05 10:06:18.376554
1,moisture,0.75,2024-04-05 10:06:18.376554
1,temperature,13.51,2024-04-05 10:06:48.377646
1,moisture,0.12,2024-04-05 10:06:48.377646
1,temperature,0.4,2024-04-05 10:07:18.378299
1,moisture,0.69,2024-04-05 10:07:18.378299
1,temperature,6.3,2024-04-05 10:07:48.381276
1,moisture,0.21,2024-04-05 10:07:48.381276
1,temperature,34.09,2024-04-05 10:08:18.384261
1,moisture,0.62,2024-04-05 10:08:18.384261
1,temperature,17.45,2024-04-05 10:08:48.385692
1,moisture,0.95,2024-04-05 10:08:48.385692
1,temperature,18.08,2024-04-05 10:09:18.382719
1,moisture,0.76,2024-04-05 10:09:18.382719
1,temperature,22.44,2024-04-05 10:09:48.385812
1,moisture,0.41,2024-04-05 10:09:48.385812
1,temperature,5.7,2024-04-05 10:10:18.381845
1,moisture,0.62,2024-04-05 10:10:18.381845
1,temperature,26.83,2024-04-05 10:10:48.384894
1,moisture,0.47,2024-04-05 10:10:48.384894
1,temperature,-8.99,2024-04-05 10:11:18.392113
1,moisture,0.63,2024-04-05 10:11:18.392113
1,temperature,2.33,2024-04-05 10:11:48.390756
1,moisture,0.41,2024-04-05 10:11:48.390756
1,temperature,32.62,2024-04-05 10:12:18.381984
1,moisture,0.3,2024-04-05 10:12:18.381984
1,temperature,-1.73,2024-04-05 10:12:48.383996
1,moisture,0.16,2024-04-05 10:12:48.383996
1,temperature,32.08,2024-04-05 10:13:18.386987
1,moisture,0.39,2024-04-05 10:13:18.386987
1,temperature,34.99,2024-04-05 10:13:48.388982
1,moisture,0.83,2024-04-05 10:13:48.388982
1,temperature,11.4,2024-04-05 10:14:18.385569
1,moisture,0.85,2024-04-05 10:14:18.385569
1,temperature,-9.13,2024-04-05 10:14:48.389923
1,moisture,0.93,2024-04-05 10:14:48.389923
1,temperature,10.21,2024-04-05 10:15:18.383293
1,moisture,0.67,2024-04-05 10:15:18.383293
1,temperature,-4.64,2024-04-05 10:15:48.389170
1,moisture,0.39,2024-04-05 10:15:48.389170
1,temperature,3.04,2024-04-05 10:16:18.392304
1,moisture,0.56,2024-04-05 10:16:18.392304
1,temperature,0.48,2024-04-05 10:16:48.380539
1,moisture,0.45,2024-04-05 10:16:48.380539
1,temperature,3.68,2024-04-05 10:17:18.384045
1,moisture,0.43,2024-04-05 10:17:18.384045
1,temperature,-8.96,2024-04-05 10:17:48.387016
1,moisture,0.48,2024-04-05 10:17:48.387016
1,temperature,28.22,2024-04-05 10:18:18.383374
1,moisture,0.58,2024-04-05 10:18:18.383374
1,temperature,33.26,2024-04-05 10:18:48.387503
1,moisture,0.69,2024-04-05 10:18:48.387503
1,temperature,29.58,2024-04-05 10:19:18.386842
1,moisture,0.06,2024-04-05 10:19:18.386842
1,temperature,-3.3,2024-04-05 10:19:48.391045
1,moisture,0.5,2024-04-05 10:19:48.391045
1,temperature,8.18,2024-04-05 10:20:18.393338
1,moisture,0.97,2024-04-05 10:20:18.393338
1,temperature,-3.44,2024-04-05 10:20:48.396101
1,moisture,0.6,2024-04-05 10:20:48.396101
1,temperature,-4.49,2024-04-05 10:21:18.399132
1,moisture,0.4,2024-04-05 10:21:18.399132
1,temperature,-6.9,2024-04-05 10:21:48.401953
1,moisture,0.88,2024-04-05 10:21:48.401953
1,temperature,17.19,2024-04-05 10:22:18.398637
1,moisture,0.59,2024-04-05 10:22:18.398637
1,temperature,34.51,2024-04-05 10:22:48.402225
1,moisture,0.49,2024-04-05 10:22:48.402225
1,temperature,-1.98,2024-04-05 10:23:18.405621
1,moisture,0.09,2024-04-05 10:23:18.405621
1,temperature,-6.72,2024-04-05 10:23:48.398694
1,moisture,0.57,2024-04-05 10:23:48.398694
1,temperature,-4.13,2024-04-05 10:24:18.401403
1,moisture,0.4,2024-04-05 10:24:18.401403
1,temperature,34.02,2024-04-05 10:24:48.400116
1,moisture,0.56,2024-04-05 10:24:48.400116
1,temperature,16.06,2024-04-05 10:25:18.400450
1,moisture,0.3,2024-04-05 10:25:18.400450
1,temperature,30.09,2024-04-05 10:25:48.395859
1,moisture,0.16,2024-04-05 10:25:48.395859
1,temperature,31.41,2024-04-05 10:26:18.402798
1,moisture,0.14,2024-04-05 10:26:18.402798
1,temperature,-9.35,2024-04-05 10:26:48.404252
1,moisture,0.43,2024-04-05 10:26:48.404252
1,temperature,9.82,2024-04-05 10:27:18.408438
1,moisture,0.7,2024-04-05 10:27:18.408438
1,temperature,25.97,2024-04-05 10:27:48.402646
1,moisture,0.51,2024-04-05 10:27:48.402646
1,temperature,34.4,2024-04-05 10:28:18.396991
1,moisture,0.55,2024-04-05 10:28:18.396991
1,temperature,18.59,2024-04-05 10:28:48.399649
1,moisture,0.81,2024-04-05 10:28:48.399649
1,temperature,6.45,2024-04-05 10:29:18.403438
1,moisture,0.16,2024-04-05 10:29:18.403438
1,temperature,26.05,2024-04-05 10:29:48.405788
1,moisture,0.5,2024-04-05 10:29:48.405788
1,temperature,21.39,2024-04-05 10:30:18.399225
1,moisture,0.31,2024-04-05 10:30:18.399225
1,temperature,31.26,2024-04-05 10:30:48.402967
1,moisture,0.7,2024-04-05 10:30:48.402967
1,temperature,1.37,2024-04-05 10:31:18.406439
1,moisture,0.01,2024-04-05 10:31:18.406439
1,temperature,23.22,2024-04-05 10:31:48.400345
1,moisture,0.27,2024-04-05 10:31:48.400345
1,temperature,26.43,2024-04-05 10:32:18.396365
1,moisture,0.15,2024-04-05 10:32:18.396365
1,temperature,-7.38,2024-04-05 10:32:48.398191
1,moisture,0.93,2024-04-05 10:32:48.398191
1,temperature,7.73,2024-04-05 10:33:18.396360
1,moisture,0.23,2024-04-05 10:33:18.396360
1,temperature,-5.41,2024-04-05 10:33:48.398333
1,moisture,0.67,2024-04-05 10:33:48.398333
1,temperature,21.65,2024-04-05 10:34:18.396953
1,moisture,0.98,2024-04-05 10:34:18.396953
1,temperature,4.13,2024-04-05 10:34:48.399987
1,moisture,0.09,2024-04-05 10:34:48.399987
1,temperature,30.23,2024-04-05 10:35:18.398821
1,moisture,0.62,2024-04-05 10:35:18.398821
1,temperature,8.73,2024-04-05 10:35:48.401231
1,moisture,0.59,2024-04-05 10:35:48.401231
1,temperature,20.05,2024-04-05 10:36:18.398828
1,moisture,0.05,2024-04-05 10:36:18.398828
1,temperature,30.65,2024-04-05 10:36:48.401540
1,moisture,0.44,2024-04-05 10:36:48.401540
1,temperature,10.13,2024-04-05 10:37:18.398148
1,moisture,0.38,2024-04-05 10:37:18.398148
1,temperature,-8.95,2024-04-05 10:37:48.399793
1,moisture,0.67,2024-04-05 10:37:48.399793
1,temperature,11.35,2024-04-05 10:38:18.402096
1,moisture,0.51,2024-04-05 10:38:18.402096
1,temperature,12.98,2024-04-05 10:38:48.404653
1,moisture,0.43,2024-04-05 10:38:48.404653
1,temperature,21.22,2024-04-05 10:39:18.398368
1,moisture,0.19,2024-04-05 10:39:18.398368
1,temperature,16.23,2024-04-05 10:39:48.402604
1,moisture,0.04,2024-04-05 10:39:48.402604
1,temperature,29.76,2024-04-05 10:40:18.401636
1,moisture,0.77,2024-04-05 10:40:18.401636
1,temperature,33.04,2024-04-05 10:40:48.401346
1,moisture,0.55,2024-04-05 10:40:48.401346
1,temperature,19.03,2024-04-05 10:41:18.396045
1,moisture,0.65,2024-04-05 10:41:18.396045
1,temperature,2.5,2024-04-05 10:41:48.397914
1,moisture,0.48,2024-04-05 10:41:48.397914
1,temperature,15.14,2024-04-05 10:42:18.396544
1,moisture,0.98,2024-04-05 10:42:18.396544
1,temperature,20.52,2024-04-05 10:42:48.398910
1,moisture,0.46,2024-04-05 10:42:48.398910
1,temperature,-9.12,2024-04-05 10:43:18.398362
1,moisture,0.66,2024-04-05 10:43:18.398362
